,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
5674,Beograd,Opština Voždovac,Lekino brdo,bacvanska,Stan,64.0,2.0,EG,1,1,100000.0
3227,Beograd,Opština Voždovac,Lekino brdo,bacvanska,Stan,53.0,2.0,CG,6,12,74000.0
2434,Beograd,Opština Voždovac,Lekino brdo,bacvanska,Stan,57.0,2.5,CG,10,16,60000.0
5910,Beograd,Opština Voždovac,Lekino brdo,bacvanska,Stan,53.0,2.0,CG,13,15,68500.0
1784,Beograd,Opština Voždovac,Konjarnik,begejska,Stan,49.0,1.5,CG,1,4,65000.0
239,Beograd,Opština Voždovac,Konjarnik,begejska,Stan,49.0,1.5,CG,1,4,65000.0
978,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,bekerelova,Stan,51.0,1.5,TA,VPR,2,46000.0
657,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,bekerelova,Stan,70.0,2.5,EG,1,3,63000.0
2503,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,bekerelova,Stan,70.0,2.5,EG,1,3,63000.0
2812,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,bekerelova,Stan,51.0,1.5,TA,VPR,2,46000.0
1714,Beograd,Opština Zvezdara,Mali Mokri Lug,bekerelova,Stan,51.0,1.5,EG,VPR,3,46000.0
3431,Beograd,Opština Zvezdara,Mali Mokri Lug,bekerelova,Stan,51.0,1.5,EG,VPR,3,46000.0
940,Beograd,Opština Palilula,Borča,bele bartok,Stan,57.0,2.0,CG,6,6,25000.0
2492,Beograd,Opština Palilula,Borča,bele bartok,Stan,57.0,2.0,CG,6,6,25000.0
3084,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,3,4,63000.0
3267,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,1,3,68000.0
3510,Beograd,Opština Palilula,Borča,bele bartok,Stan,57.0,2.0,CG,1,4,40500.0
1503,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,1,3,68000.0
5237,Beograd,Opština Palilula,Borča,bele bartok,Stan,58.0,2.5,CG,3,5,46000.0
1194,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,4,6,50000.0
1519,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,3,4,63000.0
3037,Beograd,Opština Palilula,Borča,bele bartok,Stan,75.0,3.0,CG,4,6,50000.0
4139,Beograd,Opština Čukarica,Bele vode,bele vode,Stan,50.0,2.0,EG,PR,3,42000.0
537,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,45.0,2.0,EG,1,3,79200.0
1212,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,74.0,3.5,EG,VPR,3,128500.0
48,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,72.0,3.0,EG,3,3,115200.0
950,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,73.0,3.0,EG,2,3,108000.0
3343,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,46.0,1.5,EG,1,3,80300.0
3341,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,74.0,3.5,EG,VPR,3,128500.0
1803,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,72.0,3.0,EG,3,3,115200.0
1615,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,46.0,1.5,EG,1,3,80300.0
2421,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,73.0,3.0,EG,2,3,108000.0
2361,Beograd,Opština Voždovac,Lekino brdo,belicka,Stan,45.0,2.0,EG,1,3,79200.0
5561,Beograd,Opština Čukarica,Bele vode,belo vrelo,Stan,106.0,3.0,TA,1,2,126900.0
6040,Beograd,Opština Čukarica,Žarkovo,belog bagrema,Stan,78.0,3.0,EG,PR,3,55000.0
2550,Beograd,Opština Vračar,Slavija,beogradska,Stan,60.0,2.0,TA,VPR,4,99000.0
5539,Beograd,Opština Vračar,SC Vračar,beogradska,Stan,32.0,1.0,TA,4,6,65000.0
4192,Beograd,Opština Vračar,Beogradska,beogradska,Stan,60.0,2.5,EG,VPR,4,99000.0
5757,Beograd,Opština Vračar,Beogradska,beogradska,Stan,23.0,0.5,TA,6,6,51500.0
5908,Beograd,Opština Vračar,Slavija,beogradska,Stan,32.0,1.0,TA,4,6,64000.0
3322,Beograd,Opština Vračar,Slavija,beogradska,Stan,35.0,1.5,TA,4,6,70000.0
4351,Beograd,Opština Vračar,Slavija,beogradska,Stan,32.0,1.0,CG,4,6,70000.0
5204,Beograd,Opština Voždovac,Ripanj,beogradska,Stan,140.0,3.0,EG,PR,1,110000.0
3803,Beograd,Opština Vračar,Beogradska,beogradska,Stan,68.0,2.5,CG,1,6,136000.0
5754,Beograd,Opština Čukarica,Golf,beogradskih bataljona,Stan,100.0,4.0,CG,3,3,150000.0
23,Beograd,Opština Novi Beograd,Ledine,beogradskih graditelja,Stan,50.0,2.5,EG,VPR,3,41500.0
1931,Beograd,Opština Novi Beograd,Ledine,beogradskih graditelja,Stan,50.0,2.5,EG,VPR,3,41500.0
2495,Beograd,Opština Voždovac,Banjica,beranska,Stan,37.0,1.5,EG,5,5,36000.0
723,Beograd,Opština Voždovac,Banjica,beranska,Stan,37.0,1.5,EG,5,5,36000.0
4508,Beograd,Opština Novi Beograd,Ledine,beracka,Stan,41.0,1.5,EG,VPR,3,33000.0
4732,Beograd,Opština Novi Beograd,Ledine,beracka,Stan,48.0,1.5,EG,VPR,2,33000.0
262,Beograd,Opština Zemun,Zemun polje,bertranda rasela,Stan,65.0,2.5,CG,1,6,41000.0
5627,Beograd,Opština Zemun,Zemun polje,bertranda rasela,Stan,65.0,2.0,CG,1,6,43500.0
2040,Beograd,Opština Zemun,Zemun polje,bertranda rasela,Stan,65.0,2.5,CG,1,6,41000.0
3413,Beograd,Opština Zemun,Batajnica,bihacka,Stan,59.0,2.0,CG,3,4,44000.0
1488,Beograd,Opština Zemun,Batajnica,bihacka,Stan,59.0,2.0,CG,3,4,44000.0
4389,Beograd,Opština Zemun,Batajnica,bihacka,Stan,55.0,2.0,CG,3,4,43000.0
3945,Beograd,Opština Voždovac,Hotel M,bilecka,Stan,94.0,3.0,CG,1,3,150000.0
3540,Beograd,Opština Voždovac,Hotel M,bilecka,Stan,29.0,2.0,CG,PSUT,2,30000.0
1029,Beograd,Opština Voždovac,Centar,bilecka,Stan,94.0,4.0,CG,1,3,150000.0
2133,Beograd,Opština Voždovac,Centar,bilecka,Stan,43.0,1.5,CG,1,4,59000.0
3835,Beograd,Opština Voždovac,Hotel M,bilecka,Stan,58.0,3.0,CG,VPR,2,96000.0
4825,Beograd,Opština Voždovac,Centar,bilecka,Stan,155.0,4.0,CG,1,2,271000.0
224,Beograd,Opština Voždovac,Centar,bilecka,Stan,43.0,1.5,CG,1,4,59000.0
2563,Beograd,Opština Voždovac,Centar,bilecka,Stan,94.0,4.0,CG,1,3,150000.0
2175,Beograd,Opština Savski venac,Kneza Miloša,bircaninova,Stan,52.0,2.0,TA,PR,5,73000.0
945,Beograd,Opština Savski venac,Kneza Miloša,bircaninova,Stan,52.0,2.0,TA,PR,5,73000.0
4881,Beograd,Opština Palilula,Hadžipopovac,bistricka,Stan,132.0,3.5,EG,2,2,220000.0
788,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,25.0,0.5,Norveški radijatori,2,3,25000.0
1149,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,92.0,3.0,CG,2,2,71000.0
2517,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,92.0,3.0,CG,2,2,71000.0
2746,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,35.0,1.0,CG,3,3,39000.0
2496,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,44.0,1.0,CG,1,2,49000.0
2303,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,94.0,4.0,Gas,3,4,80000.0
2430,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,25.0,0.5,Norveški radijatori,2,3,25000.0
5436,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,90.0,4.0,Gas,4,5,79000.0
5185,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,85.0,3.5,CG,1,2,83000.0
621,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,94.0,4.0,Gas,3,4,80000.0
624,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,44.0,1.0,CG,1,2,49000.0
584,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,85.0,4.0,Gas,3,4,79000.0
1992,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,85.0,4.0,Gas,3,4,79000.0
1831,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,91.0,3.0,CG,2,2,66000.0
602,Beograd,Opština Čukarica,Žarkovo,bitoljska,Stan,35.0,1.0,CG,3,3,39000.0
11,Beograd,Opština Čukarica,Cerak,bitoljska,Stan,91.0,3.0,CG,2,2,66000.0
973,Beograd,Opština Voždovac,Konjarnik,blagajska,Stan,47.0,1.0,CG,VPR,4,53900.0
5049,Beograd,Opština Zvezdara,Zvezdara 2,blagajska,Stan,47.0,1.5,CG,3,4,54000.0
2930,Beograd,Opština Voždovac,Konjarnik,blagajska,Stan,47.0,1.0,CG,VPR,4,53900.0
1486,Beograd,Opština Čukarica,Banovo brdo,blagoja parovica,Stan,47.0,2.0,EG,4,6,55000.0
1774,Beograd,Opština Čukarica,Banovo brdo,blagoja parovica,Stan,53.0,2.0,CG,5,5,48000.0
41,Beograd,Opština Čukarica,Banovo brdo,blagoja parovica,Stan,53.0,2.0,CG,5,5,48000.0
4694,Beograd,Opština Čukarica,Banovo brdo,blagoja parovica,Stan,33.0,1.5,TA,PR,4,21500.0
2826,Beograd,Opština Čukarica,Banovo brdo,blagoja parovica,Stan,47.0,2.0,EG,4,6,55000.0
4682,Beograd,Opština Novi Beograd,Bežanijska kosa 3,blaza popivode,Stan,84.0,3.0,TA,VPR,1,79000.0
5116,Beograd,Opština Novi Beograd,Bežanijska kosa 3,blaza popivode,Stan,89.0,3.0,TA,VPR,1,79000.0
4960,Beograd,Opština Novi Beograd,Bežanijska kosa 1,blaza popivode,Stan,89.0,3.0,TA,VPR,1,79000.0
5991,Beograd,Opština Savski venac,Prokop,blizina zvecanske,Stan,64.0,2.5,CG,1,3,112000.0
4326,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),"blok 44, do save",Stan,125.0,5.0,EG,6,7,160000.0
1098,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,72.0,3.0,CG,3,9,62900.0
4647,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,65.0,3.0,CG,PR,8,70000.0
2687,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,72.0,3.0,CG,3,9,62900.0
1176,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,59.0,1.5,EG,PTK,4,64900.0
2358,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,59.0,1.5,EG,PTK,4,64900.0
1096,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,109.0,3.0,TA,1,1,119900.0
4966,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,55.0,1.5,CG,1,10,53000.0
2925,Beograd,Opština Rakovica,Miljakovac,bogdana zerajica,Stan,109.0,3.0,TA,1,1,119900.0
2054,Beograd,Opština Rakovica,Miljakovac,bojana djordumovica,Stan,36.0,1.5,Gas,3,3,36000.0
177,Beograd,Opština Rakovica,Miljakovac,bojana djordumovica,Stan,36.0,1.5,Gas,3,3,36000.0
893,Beograd,Opština Zemun,Batajnica,bojcinska (iza maxija),Stan,65.0,2.0,CG,4,5,55000.0
2893,Beograd,Opština Zemun,Batajnica,bojcinska (iza maxija),Stan,65.0,2.0,CG,4,5,55000.0
2795,Beograd,Opština Čukarica,Golf,bore markovica,Stan,197.0,5+,CG,3,4,250000.0
937,Beograd,Opština Čukarica,Golf,bore markovica,Stan,197.0,5+,CG,3,4,250000.0
4023,Beograd,Opština Zvezdara,Severni bulevar,bore prodanovica,Stan,51.0,2.5,EG,4,4,74000.0
3821,Beograd,Opština Palilula,Bogoslovija,bore vukmirovica,Stan,16.0,0.5,CG,PR,4,16500.0
2729,Beograd,Opština Zemun,Altina,borhesova,Stan,42.0,1.5,EG,2,4,33333.0
829,Beograd,Opština Zemun,Altina,borhesova,Stan,42.0,1.5,EG,2,4,33333.0
4322,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,78.0,4.0,CG,7,8,66000.0
1991,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,57.0,2.0,CG,1,7,58000.0
272,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,57.0,2.0,CG,1,7,58000.0
4214,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,64.0,2.5,CG,6,7,75000.0
286,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,98.0,3.5,CG,7,8,105000.0
4114,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,94.0,3.0,CG,3,7,105000.0
2924,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,54.0,1.5,CG,1,8,63000.0
3833,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,57.0,2.0,CG,1,9,58000.0
3516,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,56.0,2.0,CG,7,12,73500.0
761,Beograd,Opština Voždovac,Medaković 2,borivoja stevanovica,Stan,66.0,2.5,CG,8,8,66000.0
3269,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,65.0,2.5,CG,2,7,65000.0
3263,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,59.0,2.0,CG,2,7,63800.0
5348,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,75.0,2.5,CG,VPR,5,69000.0
248,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,53.0,2.0,CG,1,7,58000.0
1208,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,54.0,1.5,CG,1,8,63000.0
650,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,78.0,3.0,CG,2,6,79000.0
2801,Beograd,Opština Voždovac,Medaković 2,borivoja stevanovica,Stan,66.0,2.5,CG,8,8,66000.0
1345,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,59.0,2.0,CG,2,7,63800.0
4066,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,61.0,2.0,CG,2,10,65000.0
4737,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,57.0,2.0,CG,1,7,58000.0
2095,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,98.0,3.5,CG,7,8,105000.0
4772,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,67.0,2.5,CG,2,6,69000.0
6104,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,110.0,4.0,CG,7,10,98900.0
1158,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,65.0,2.5,CG,2,7,65000.0
5687,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,87.0,3.0,CG,2,11,95000.0
4065,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,53.0,2.0,CG,1,7,58000.0
1858,Beograd,Opština Voždovac,Medaković 3,borivoja stevanovica,Stan,53.0,2.0,CG,1,7,58000.0
826,Beograd,Opština Čukarica,Cerak vinogradi,borova,Stan,45.0,1.5,CG,6,6,49000.0
2527,Beograd,Opština Čukarica,Cerak vinogradi,borova,Stan,45.0,1.5,CG,6,6,49000.0
417,Beograd,Opština Rakovica,Miljakovac,borska,Stan,40.0,1.0,CG,3,5,37000.0
4857,Beograd,Opština Rakovica,Miljakovac,borska,Stan,62.0,2.0,CG,3,7,71000.0
2381,Beograd,Opština Rakovica,Miljakovac,borska,Stan,34.0,1.5,TA,PR,3,39000.0
3122,Beograd,Opština Rakovica,Miljakovac,borska,Stan,36.0,2.0,TA,3,3,39000.0
128,Beograd,Opština Rakovica,Miljakovac,borska,Stan,37.0,1.0,CG,3,5,37000.0
4729,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,43.0,1.5,CG,9,11,51900.0
4136,Beograd,Opština Rakovica,Miljakovac,borska,Stan,37.0,1.0,CG,3,5,37000.0
3060,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,43.0,1.5,CG,9,11,52000.0
1335,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,43.0,1.5,CG,9,11,52000.0
1882,Beograd,Opština Rakovica,Miljakovac,borska,Stan,37.0,1.0,CG,3,5,37000.0
2284,Beograd,Opština Rakovica,Miljakovac,borska,Stan,65.0,2.5,CG,PR,8,65000.0
1960,Beograd,Opština Rakovica,Miljakovac,borska,Stan,54.0,2.0,CG,5,6,49000.0
962,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,55.0,1.5,CG,9,10,52000.0
6021,Beograd,Opština Rakovica,Miljakovac,borska,Stan,72.0,2.5,CG,VPR,7,78000.0
3779,Beograd,Opština Rakovica,Miljakovac,borska,Stan,64.0,2.5,TA,2,3,81900.0
360,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,62.0,2.5,CG,2,10,56900.0
2042,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,62.0,2.5,CG,2,10,56900.0
3385,Beograd,Opština Rakovica,Stari Košutnjak,borska,Stan,83.0,3.0,CG,2,5,82000.0
1580,Beograd,Opština Rakovica,Miljakovac,borska,Stan,36.0,2.0,TA,3,3,39000.0
160,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,50.0,1.5,CG,3,9,46000.0
1139,Beograd,Opština Rakovica,Stari Košutnjak,borska,Stan,83.0,3.0,CG,2,5,82000.0
3702,Beograd,Opština Rakovica,Stari Košutnjak,borska,Stan,92.0,3.5,CG,3,6,88000.0
2590,Beograd,Opština Rakovica,Miljakovac,borska,Stan,73.0,3.0,CG,6,8,75000.0
2872,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,55.0,1.5,CG,9,10,52000.0
2873,Beograd,Opština Rakovica,Miljakovac,borska,Stan,32.0,1.0,CG,5,6,36000.0
1099,Beograd,Opština Rakovica,Stari Košutnjak,borska,Stan,92.0,3.5,CG,3,6,87000.0
316,Beograd,Opština Rakovica,Miljakovac,borska,Stan,54.0,2.0,CG,5,6,49000.0
3606,Beograd,Opština Rakovica,Miljakovac,borska,Stan,55.0,2.0,TA,1,2,54000.0
452,Beograd,Opština Rakovica,Miljakovac,borska,Stan,34.0,1.5,TA,PR,3,39000.0
3580,Beograd,Opština Rakovica,Miljakovac,borska,Stan,37.0,1.0,CG,3,5,37000.0
5346,Beograd,Opština Rakovica,Miljakovac,borska,Stan,78.0,3.5,CG,8,8,69900.0
3299,Beograd,Opština Rakovica,Stari Košutnjak,borska,Stan,92.0,3.5,CG,3,6,87000.0
740,Beograd,Opština Rakovica,Miljakovac,borska,Stan,32.0,1.0,CG,5,6,36000.0
4465,Beograd,Opština Rakovica,Miljakovac,borska,Stan,62.0,2.0,CG,3,7,74000.0
2155,Beograd,Opština Rakovica,Miljakovac,borska,Stan,40.0,1.0,CG,3,5,37000.0
4256,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,92.0,4.0,CG,3,6,90000.0
1299,Beograd,Opština Rakovica,Miljakovac,borska,Stan,26.0,1.5,TA,PR,3,36000.0
867,Beograd,Opština Rakovica,Miljakovac,borska,Stan,73.0,3.0,CG,6,8,75000.0
499,Beograd,Opština Rakovica,Miljakovac,borska,Stan,65.0,2.5,CG,PR,8,65000.0
5380,Beograd,Opština Rakovica,Miljakovac,borska,Stan,34.0,1.0,CG,3,5,45000.0
2084,Beograd,Opština Rakovica,Kanarevo brdo,borska,Stan,50.0,1.5,CG,3,9,46000.0
5420,Beograd,Opština Palilula,Borča,borcanskih zrtava,Stan,60.0,3.0,EG,PR,1,48000.0
1303,Beograd,Opština Zemun,Save Kovačevića,bosanska,Stan,59.0,2.0,EG,VPR,4,69000.0
3125,Beograd,Opština Zemun,Save Kovačevića,bosanska,Stan,59.0,2.0,EG,VPR,4,69000.0
5920,Beograd,Opština Zemun,Batajnica,bosanske krajine,Stan,37.0,1.0,EG,PR,2,28000.0
2744,Beograd,Opština Zemun,Batajnica,bosanske krajine,Stan,52.0,1.5,EG,1,1,54000.0
698,Beograd,Opština Zemun,Batajnica,bosanske krajine,Stan,52.0,1.5,EG,1,1,54000.0
5914,Beograd,Opština Voždovac,Centar,bose milicevic,Stan,124.0,5+,EG,4,4,220000.0
2717,Beograd,Opština Savski venac,Dedinje,boska petrovica,Stan,64.0,2.0,CG,3,4,82000.0
970,Beograd,Opština Savski venac,Dedinje,boska petrovica,Stan,64.0,2.0,CG,3,4,82000.0
569,Beograd,Opština Savski venac,Dedinje,boska petrovica,Stan,64.0,2.0,CG,3,4,80000.0
2152,Beograd,Opština Savski venac,Dedinje,boska petrovica,Stan,64.0,2.0,CG,3,4,80000.0
3169,Beograd,Opština Rakovica,Petlovo brdo,boze baucala,Stan,41.0,1.5,CG,3,4,39000.0
1180,Beograd,Opština Rakovica,Petlovo brdo,boze baucala,Stan,41.0,1.5,CG,3,4,39000.0
3240,Beograd,Opština Voždovac,Bioskop Voždovac,boze jankovica,Stan,77.0,3.0,Gas,1,1,137000.0
1588,Beograd,Opština Voždovac,Bioskop Voždovac,boze jankovica,Stan,77.0,3.0,Gas,1,1,137000.0
3392,Beograd,Opština Voždovac,Kumodraž,bozicna,Stan,49.0,2.0,EG,PR,3,36500.0
1632,Beograd,Opština Voždovac,Kumodraž,bozicna,Stan,49.0,2.0,EG,PR,3,36500.0
3858,Beograd,Opština Stari grad,Cara Dušana,brace baruh,Stan,21.0,0.5,TA,1,3,38000.0
3761,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,62.0,2.0,CG,1,11,63000.0
1193,Beograd,Opština Voždovac,Banjica,brace jerkovic,Stan,43.0,1.5,CG,17,19,45000.0
1039,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,53.0,1.0,CG,11,11,45000.0
3292,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,65.0,2.0,CG,4,8,61000.0
1367,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,65.0,2.0,CG,4,8,61000.0
652,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,51.0,2.5,CG,4,4,45900.0
2369,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,48.0,2.0,TA,PR,4,42000.0
1894,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,64.0,2.0,CG,7,11,51900.0
4196,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,62.0,2.5,CG,5,7,62000.0
2159,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,51.0,2.5,CG,4,4,45900.0
3081,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,53.0,1.0,CG,11,11,45000.0
458,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,64.0,2.0,CG,7,11,51900.0
5809,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,62.0,2.0,CG,1,10,63000.0
947,Beograd,Opština Voždovac,Braće Jerković,brace jerkovic,Stan,48.0,2.0,TA,PR,4,42000.0
2778,Beograd,Opština Voždovac,Banjica,brace jerkovic,Stan,43.0,1.5,CG,17,19,45000.0
1054,Beograd,Opština Zemun,Zemun polje,brace krnjesevac,Stan,57.0,2.5,Norveški radijatori,PTK,2,47000.0
2337,Beograd,Opština Zemun,Zemun polje,brace krnjesevac,Stan,57.0,2.5,Norveški radijatori,PTK,2,47000.0
818,Beograd,Opština Zvezdara,Cvetkova pijaca,brace miladinova,Stan,46.0,2.0,EG,4,5,59000.0
2235,Beograd,Opština Zvezdara,Cvetkova pijaca,brace miladinova,Stan,46.0,2.0,EG,4,5,59000.0
3174,Beograd,Opština Vračar,Pravni fakultet,brace nedic,Stan,80.0,3.5,CG,3,6,145000.0
4941,Beograd,Opština Vračar,Pravni fakultet,brace nedic,Stan,84.0,3.0,CG,2,5,149000.0
3869,Beograd,Opština Vračar,Krunska,brace nedic,Stan,87.0,3.5,CG,3,5,145000.0
1449,Beograd,Opština Vračar,Pravni fakultet,brace nedic,Stan,80.0,3.5,CG,3,6,145000.0
3627,Beograd,Opština Vračar,Hram svetog Save,branicevska,Stan,170.0,3.0,CG,3,4,470000.0
5225,Beograd,Opština Palilula,Višnjička Banja,branislava stankovica,Stan,58.0,2.5,EG,1,4,40000.0
1856,Beograd,Opština Vračar,Hram svetog Save,branicevska,Stan,92.0,4.0,CG,VPR,3,495000.0
227,Beograd,Opština Vračar,Hram svetog Save,branicevska,Stan,92.0,4.0,CG,VPR,3,495000.0
4060,Beograd,Opština Čukarica,Žarkovo,branka cvetkovica,Stan,37.0,1.5,CG,1,3,40000.0
1086,Beograd,Opština Vračar,Crveni krst,branka kesmanovica,Stan,106.0,4.0,CG,4,6,233200.0
3152,Beograd,Opština Vračar,Crveni krst,branka kesmanovica,Stan,106.0,4.0,CG,4,6,233200.0
5569,Beograd,Opština Vračar,Crveni krst,branka kesmanovica,Stan,140.0,4.0,CG,4,4,170000.0
2990,Beograd,Opština Zvezdara,Đeram pijaca,branka kesmanovica,Stan,140.0,3.0,CG,4,5,164000.0
1282,Beograd,Opština Zvezdara,Đeram pijaca,branka kesmanovica,Stan,140.0,3.0,CG,4,5,164000.0
5831,Beograd,Opština Palilula,Kotež,branka miljkovica,Stan,35.0,1.5,TA,2,3,29000.0
5188,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,51.0,3.0,CG,3,3,75000.0
3885,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,50.0,1.0,CG,VPR,3,48000.0
511,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,73.0,2.5,CG,VPR,4,78000.0
4115,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,50.0,1.5,CG,PR,4,48000.0
2472,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,73.0,2.5,CG,VPR,4,78000.0
4249,Beograd,Opština Zvezdara,Mirijevo,branka copica,Stan,71.0,3.0,CG,VPR,4,65000.0
4446,Beograd,Opština Stari grad,Zeleni venac,brankova,Stan,106.0,4.0,CG,5,7,170000.0
4901,Beograd,Opština Stari grad,Centar,brankova,Stan,110.0,4.0,CG,4,8,140000.0
5279,Beograd,Opština Stari grad,Centar,brankova,Stan,100.0,4.0,TA,3,6,140000.0
4750,Beograd,Opština Stari grad,Centar,brankova,Stan,100.0,4.0,Norveški radijatori,3,6,140000.0
2765,Beograd,Opština Stari grad,Zeleni venac,brankova,Stan,97.0,3.5,TA,1,5,158000.0
967,Beograd,Opština Stari grad,Zeleni venac,brankova,Stan,97.0,3.5,TA,1,5,158000.0
4146,Beograd,Opština Stari grad,Centar,brankova,Stan,57.0,2.0,CG,4,6,74000.0
3981,Beograd,Opština Savski venac,Centar,brankova,Stan,62.0,2.0,CG,4,7,89800.0
2587,Beograd,Opština Stari grad,Dorćol,brace baruh,Stan,32.0,1.0,TA,3,3,49000.0
728,Beograd,Opština Stari grad,Dorćol,brace baruh,Stan,32.0,1.0,TA,3,3,49000.0
2080,Beograd,Opština Palilula,Profesorska kolonija,brace grim,Stan,75.0,3.0,TA,3,4,105000.0
327,Beograd,Opština Palilula,Profesorska kolonija,brace grim,Stan,75.0,3.0,TA,3,4,105000.0
